vendor_id,evidence_family,evidence_strength,family_weight,context_adjustment,adjusted_strength,explanation
V0193,cooccurrence,1.0,1.0,0.62,0.62,3 shared tenders; 36.35x expected contextual co-occurrence
V0254,cooccurrence,0.5493333333333333,1.0,0.664,0.3647573333333334,7 shared tenders; 5.30x expected contextual co-occurrence
V0327,cooccurrence,0.5493333333333333,1.0,0.664,0.3647573333333334,7 shared tenders; 5.30x expected contextual co-occurrence
V0276,cooccurrence,0.5491666666666667,1.0,0.55,0.3020416666666667,3 shared tenders; 5.29x expected contextual co-occurrence
V0388,cooccurrence,0.5491666666666667,1.0,0.55,0.3020416666666667,3 shared tenders; 5.29x expected contextual co-occurrence
V0242,cooccurrence,0.5491666666666667,1.0,0.55,0.3020416666666667,3 shared tenders; 5.29x expected contextual co-occurrence
V0473,cooccurrence,0.5491666666666667,1.0,0.55,0.3020416666666667,3 shared tenders; 5.29x expected contextual co-occurrence
V0016,cooccurrence,0.5481666666666666,1.0,0.635,0.34808583333333326,4 shared tenders; 5.29x expected contextual co-occurrence
V0135,cooccurrence,0.5481666666666666,1.0,0.635,0.34808583333333326,4 shared tenders; 5.29x expected contextual co-occurrence
V0366,cooccurrence,0.5481666666666666,1.0,0.635,0.34808583333333326,3 shared tenders; 5.29x expected contextual co-occurrence
V0478,cooccurrence,0.5481666666666666,1.0,0.635,0.34808583333333326,3 shared tenders; 5.29x expected contextual co-occurrence
V0359,cooccurrence,0.548,1.0,0.55,0.30140000000000006,4 shared tenders; 5.29x expected contextual co-occurrence
V0429,cooccurrence,0.548,1.0,0.55,0.30140000000000006,4 shared tenders; 5.29x expected contextual co-occurrence
V0200,cooccurrence,0.548,1.0,0.55,0.30140000000000006,3 shared tenders; 5.29x expected contextual co-occurrence
V0262,cooccurrence,0.548,1.0,0.55,0.30140000000000006,3 shared tenders; 5.29x expected contextual co-occurrence
V0339,cooccurrence,0.548,1.0,0.62,0.33976,3 shared tenders; 5.29x expected contextual co-occurrence
V0426,cooccurrence,0.548,1.0,0.62,0.33976,3 shared tenders; 5.29x expected contextual co-occurrence
V0478,cooccurrence,0.548,1.0,0.55,0.30140000000000006,3 shared tenders; 5.29x expected contextual co-occurrence
V0496,cooccurrence,0.548,1.0,0.55,0.30140000000000006,3 shared tenders; 5.29x expected contextual co-occurrence
V0244,cooccurrence,0.5471666666666667,1.0,0.718,0.39286566666666667,5 shared tenders; 5.28x expected contextual co-occurrence
V0523,cooccurrence,0.5471666666666667,1.0,0.718,0.39286566666666667,5 shared tenders; 5.28x expected contextual co-occurrence
V0169,cooccurrence,0.5463333333333332,1.0,0.714,0.39008199999999993,3 shared tenders; 5.28x expected contextual co-occurrence
V0532,cooccurrence,0.5463333333333332,1.0,0.714,0.39008199999999993,3 shared tenders; 5.28x expected contextual co-occurrence
V0275,cooccurrence,0.5458333333333334,1.0,0.55,0.3002083333333334,3 shared tenders; 5.28x expected contextual co-occurrence
V0375,cooccurrence,0.5458333333333334,1.0,0.55,0.3002083333333334,3 shared tenders; 5.28x expected contextual co-occurrence
V0142,cooccurrence,0.5458333333333334,1.0,0.714,0.38972500000000004,3 shared tenders; 5.28x expected contextual co-occurrence
V0169,cooccurrence,0.5458333333333334,1.0,0.714,0.38972500000000004,3 shared tenders; 5.28x expected contextual co-occurrence
V0326,cooccurrence,0.5446666666666666,1.0,0.55,0.29956666666666665,3 shared tenders; 5.27x expected contextual co-occurrence
V0530,cooccurrence,0.5446666666666666,1.0,0.55,0.29956666666666665,3 shared tenders; 5.27x expected contextual co-occurrence
V0059,cooccurrence,0.5443333333333333,1.0,0.674,0.3668806666666667,4 shared tenders; 5.27x expected contextual co-occurrence
V0281,cooccurrence,0.5443333333333333,1.0,0.674,0.3668806666666667,4 shared tenders; 5.27x expected contextual co-occurrence
V0056,cooccurrence,0.5441666666666666,1.0,0.656,0.3569733333333333,3 shared tenders; 5.26x expected contextual co-occurrence
V0513,cooccurrence,0.5441666666666666,1.0,0.656,0.3569733333333333,3 shared tenders; 5.26x expected contextual co-occurrence
V0042,cooccurrence,0.5441666666666666,1.0,0.619,0.33683916666666663,3 shared tenders; 5.26x expected contextual co-occurrence
V0511,cooccurrence,0.5441666666666666,1.0,0.619,0.33683916666666663,3 shared tenders; 5.26x expected contextual co-occurrence
V0297,cooccurrence,0.5435,1.0,0.766,0.416321,3 shared tenders; 5.26x expected contextual co-occurrence
V0517,cooccurrence,0.5435,1.0,0.766,0.416321,3 shared tenders; 5.26x expected contextual co-occurrence
V0195,cooccurrence,0.5428333333333333,1.0,0.736,0.3995253333333333,6 shared tenders; 5.26x expected contextual co-occurrence
V0244,cooccurrence,0.5428333333333333,1.0,0.736,0.3995253333333333,6 shared tenders; 5.26x expected contextual co-occurrence
V0494,cooccurrence,0.5426666666666667,1.0,0.646,0.35056266666666674,5 shared tenders; 5.26x expected contextual co-occurrence
V0502,cooccurrence,0.5426666666666667,1.0,0.646,0.35056266666666674,5 shared tenders; 5.26x expected contextual co-occurrence
V0152,cooccurrence,0.5425,1.0,0.67,0.363475,4 shared tenders; 5.25x expected contextual co-occurrence
V0215,cooccurrence,0.5425,1.0,0.67,0.363475,4 shared tenders; 5.25x expected contextual co-occurrence
V0383,cooccurrence,0.5421666666666667,1.0,0.772,0.4185526666666667,5 shared tenders; 5.25x expected contextual co-occurrence
V0396,cooccurrence,0.5421666666666667,1.0,0.772,0.4185526666666667,5 shared tenders; 5.25x expected contextual co-occurrence
V0338,cooccurrence,0.5418333333333334,1.0,0.586,0.31751433333333334,5 shared tenders; 5.25x expected contextual co-occurrence
V0414,cooccurrence,0.5418333333333334,1.0,0.586,0.31751433333333334,5 shared tenders; 5.25x expected contextual co-occurrence
V0047,cooccurrence,0.5416666666666666,1.0,0.616,0.33366666666666667,3 shared tenders; 5.25x expected contextual co-occurrence
V0507,cooccurrence,0.5416666666666666,1.0,0.616,0.33366666666666667,3 shared tenders; 5.25x expected contextual co-occurrence
V0371,cooccurrence,0.5416666666666666,1.0,0.608,0.3293333333333333,3 shared tenders; 5.25x expected contextual co-occurrence
V0526,cooccurrence,0.5416666666666666,1.0,0.608,0.3293333333333333,3 shared tenders; 5.25x expected contextual co-occurrence
V0071,cooccurrence,0.5413333333333333,1.0,0.666,0.360528,4 shared tenders; 5.25x expected contextual co-occurrence
V0130,cooccurrence,0.5413333333333333,1.0,0.666,0.360528,4 shared tenders; 5.25x expected contextual co-occurrence
V0255,cooccurrence,0.5411666666666667,1.0,0.646,0.3495936666666667,3 shared tenders; 5.25x expected contextual co-occurrence
V0313,cooccurrence,0.5411666666666667,1.0,0.646,0.3495936666666667,3 shared tenders; 5.25x expected contextual co-occurrence
V0159,cooccurrence,0.541,1.0,0.672,0.36355200000000004,5 shared tenders; 5.25x expected contextual co-occurrence
V0426,cooccurrence,0.541,1.0,0.672,0.36355200000000004,5 shared tenders; 5.25x expected contextual co-occurrence
V0255,cooccurrence,0.5408333333333334,1.0,0.609,0.32936750000000004,5 shared tenders; 5.25x expected contextual co-occurrence
V0304,cooccurrence,0.5408333333333334,1.0,0.609,0.32936750000000004,5 shared tenders; 5.25x expected contextual co-occurrence
V0046,cooccurrence,0.5408333333333334,1.0,0.601,0.32504083333333333,3 shared tenders; 5.25x expected contextual co-occurrence
V0298,cooccurrence,0.5408333333333334,1.0,0.601,0.32504083333333333,3 shared tenders; 5.25x expected contextual co-occurrence
V0402,cooccurrence,0.5406666666666666,1.0,0.77,0.4163133333333333,3 shared tenders; 5.24x expected contextual co-occurrence
V0404,cooccurrence,0.5406666666666666,1.0,0.77,0.4163133333333333,3 shared tenders; 5.24x expected contextual co-occurrence
V0414,cooccurrence,0.54,1.0,0.672,0.36288000000000004,3 shared tenders; 5.24x expected contextual co-occurrence
V0451,cooccurrence,0.54,1.0,0.672,0.36288000000000004,3 shared tenders; 5.24x expected contextual co-occurrence
V0024,cooccurrence,0.5398333333333333,1.0,0.628,0.3390153333333333,8 shared tenders; 5.24x expected contextual co-occurrence
V0051,cooccurrence,0.5398333333333333,1.0,0.628,0.3390153333333333,8 shared tenders; 5.24x expected contextual co-occurrence
V0122,cooccurrence,0.5396666666666667,1.0,0.603,0.325419,3 shared tenders; 5.24x expected contextual co-occurrence
V0135,cooccurrence,0.5396666666666667,1.0,0.603,0.325419,3 shared tenders; 5.24x expected contextual co-occurrence
V0371,cooccurrence,0.5395,1.0,0.714,0.38520299999999996,3 shared tenders; 5.24x expected contextual co-occurrence
V0470,cooccurrence,0.5395,1.0,0.714,0.38520299999999996,3 shared tenders; 5.24x expected contextual co-occurrence
V0218,cooccurrence,0.5391666666666667,1.0,0.72,0.3882,4 shared tenders; 5.24x expected contextual co-occurrence
V0537,cooccurrence,0.5391666666666667,1.0,0.72,0.3882,4 shared tenders; 5.24x expected contextual co-occurrence
V0308,cooccurrence,0.5388333333333333,1.0,0.758,0.40843566666666664,6 shared tenders; 5.23x expected contextual co-occurrence
V0502,cooccurrence,0.5388333333333333,1.0,0.758,0.40843566666666664,6 shared tenders; 5.23x expected contextual co-occurrence
V0047,cooccurrence,0.5386666666666667,1.0,0.787,0.42393066666666673,6 shared tenders; 5.23x expected contextual co-occurrence
V0394,cooccurrence,0.5386666666666667,1.0,0.787,0.42393066666666673,6 shared tenders; 5.23x expected contextual co-occurrence
V0035,cooccurrence,0.5383333333333334,1.0,0.602,0.32407666666666674,3 shared tenders; 5.23x expected contextual co-occurrence
V0383,cooccurrence,0.5383333333333334,1.0,0.602,0.32407666666666674,3 shared tenders; 5.23x expected contextual co-occurrence
V0197,cooccurrence,0.5379999999999999,1.0,0.645,0.34701,3 shared tenders; 5.23x expected contextual co-occurrence
V0472,cooccurrence,0.5379999999999999,1.0,0.645,0.34701,3 shared tenders; 5.23x expected contextual co-occurrence
V0126,cooccurrence,0.5366666666666666,1.0,0.673,0.36117666666666665,4 shared tenders; 5.22x expected contextual co-occurrence
V0455,cooccurrence,0.5366666666666666,1.0,0.673,0.36117666666666665,4 shared tenders; 5.22x expected contextual co-occurrence
V0332,cooccurrence,0.5366666666666666,1.0,0.715,0.3837166666666666,7 shared tenders; 5.22x expected contextual co-occurrence
V0340,cooccurrence,0.5366666666666666,1.0,0.715,0.3837166666666666,7 shared tenders; 5.22x expected contextual co-occurrence
V0230,cooccurrence,0.5365000000000001,1.0,0.77,0.41310500000000006,4 shared tenders; 5.22x expected contextual co-occurrence
V0488,cooccurrence,0.5365000000000001,1.0,0.77,0.41310500000000006,4 shared tenders; 5.22x expected contextual co-occurrence
V0339,cooccurrence,0.5358333333333333,1.0,0.627,0.3359675,3 shared tenders; 5.21x expected contextual co-occurrence
V0346,cooccurrence,0.5358333333333333,1.0,0.627,0.3359675,3 shared tenders; 5.21x expected contextual co-occurrence
V0041,cooccurrence,0.5351666666666667,1.0,0.641,0.3430418333333333,9 shared tenders; 5.21x expected contextual co-occurrence
V0277,cooccurrence,0.5351666666666667,1.0,0.641,0.3430418333333333,9 shared tenders; 5.21x expected contextual co-occurrence
V0214,cooccurrence,0.535,1.0,0.597,0.319395,3 shared tenders; 5.21x expected contextual co-occurrence
V0454,cooccurrence,0.535,1.0,0.597,0.319395,3 shared tenders; 5.21x expected contextual co-occurrence
V0076,cooccurrence,0.5348333333333333,1.0,0.55,0.2941583333333333,3 shared tenders; 5.21x expected contextual co-occurrence
V0280,cooccurrence,0.5348333333333333,1.0,0.55,0.2941583333333333,3 shared tenders; 5.21x expected contextual co-occurrence
V0081,cooccurrence,0.5346666666666667,1.0,0.625,0.3341666666666667,3 shared tenders; 5.21x expected contextual co-occurrence
V0153,cooccurrence,0.5346666666666667,1.0,0.625,0.3341666666666667,3 shared tenders; 5.21x expected contextual co-occurrence
V0244,cooccurrence,0.5345,1.0,0.66,0.35277,3 shared tenders; 5.21x expected contextual co-occurrence
V0473,cooccurrence,0.5345,1.0,0.66,0.35277,3 shared tenders; 5.21x expected contextual co-occurrence
V0044,cooccurrence,0.5343333333333334,1.0,0.661,0.35319433333333344,3 shared tenders; 5.21x expected contextual co-occurrence
V0074,cooccurrence,0.5343333333333334,1.0,0.661,0.35319433333333344,3 shared tenders; 5.21x expected contextual co-occurrence
V0092,cooccurrence,0.5339999999999999,1.0,0.624,0.33321599999999996,3 shared tenders; 5.20x expected contextual co-occurrence
V0219,cooccurrence,0.5339999999999999,1.0,0.624,0.33321599999999996,3 shared tenders; 5.20x expected contextual co-occurrence
V0003,cooccurrence,0.5339999999999999,1.0,0.616,0.32894399999999996,5 shared tenders; 5.20x expected contextual co-occurrence
V0472,cooccurrence,0.5339999999999999,1.0,0.616,0.32894399999999996,5 shared tenders; 5.20x expected contextual co-occurrence
V0380,cooccurrence,0.5338333333333334,1.0,0.719,0.3838261666666667,3 shared tenders; 5.20x expected contextual co-occurrence
V0472,cooccurrence,0.5338333333333334,1.0,0.719,0.3838261666666667,3 shared tenders; 5.20x expected contextual co-occurrence
V0042,cooccurrence,0.5338333333333334,1.0,0.688,0.36727733333333334,4 shared tenders; 5.20x expected contextual co-occurrence
V0130,cooccurrence,0.5338333333333334,1.0,0.688,0.36727733333333334,4 shared tenders; 5.20x expected contextual co-occurrence
V0120,cooccurrence,0.5338333333333334,1.0,0.733,0.39129983333333335,4 shared tenders; 5.20x expected contextual co-occurrence
V0516,cooccurrence,0.5338333333333334,1.0,0.733,0.39129983333333335,4 shared tenders; 5.20x expected contextual co-occurrence
V0092,cooccurrence,0.5335,1.0,0.603,0.3217005,4 shared tenders; 5.20x expected contextual co-occurrence
V0132,cooccurrence,0.5335,1.0,0.603,0.3217005,4 shared tenders; 5.20x expected contextual co-occurrence
V0387,cooccurrence,0.5333333333333333,1.0,0.601,0.32053333333333334,4 shared tenders; 5.20x expected contextual co-occurrence
V0437,cooccurrence,0.5333333333333333,1.0,0.601,0.32053333333333334,4 shared tenders; 5.20x expected contextual co-occurrence
V0011,cooccurrence,0.5326666666666666,1.0,0.707,0.3765953333333333,4 shared tenders; 5.20x expected contextual co-occurrence
V0403,cooccurrence,0.5326666666666666,1.0,0.707,0.3765953333333333,4 shared tenders; 5.20x expected contextual co-occurrence
V0010,cooccurrence,0.5325000000000001,1.0,0.628,0.33441000000000004,20 shared tenders; 5.20x expected contextual co-occurrence
V0184,cooccurrence,0.5325000000000001,1.0,0.628,0.33441000000000004,20 shared tenders; 5.20x expected contextual co-occurrence
V0011,cooccurrence,0.5321666666666666,1.0,0.681,0.36240549999999994,5 shared tenders; 5.19x expected contextual co-occurrence
V0394,cooccurrence,0.5321666666666666,1.0,0.681,0.36240549999999994,5 shared tenders; 5.19x expected contextual co-occurrence
V0317,cooccurrence,0.532,1.0,0.654,0.347928,4 shared tenders; 5.19x expected contextual co-occurrence
V0495,cooccurrence,0.532,1.0,0.654,0.347928,4 shared tenders; 5.19x expected contextual co-occurrence
V0154,cooccurrence,0.5318333333333333,1.0,0.665,0.35366916666666665,3 shared tenders; 5.19x expected contextual co-occurrence
V0322,cooccurrence,0.5318333333333333,1.0,0.665,0.35366916666666665,3 shared tenders; 5.19x expected contextual co-occurrence
V0113,cooccurrence,0.5313333333333333,1.0,0.668,0.35493066666666667,6 shared tenders; 5.19x expected contextual co-occurrence
V0460,cooccurrence,0.5313333333333333,1.0,0.668,0.35493066666666667,6 shared tenders; 5.19x expected contextual co-occurrence
V0144,cooccurrence,0.5313333333333333,1.0,0.668,0.35493066666666667,15 shared tenders; 5.19x expected contextual co-occurrence
V0277,cooccurrence,0.5313333333333333,1.0,0.668,0.35493066666666667,15 shared tenders; 5.19x expected contextual co-occurrence
V0158,cooccurrence,0.5311666666666667,1.0,0.752,0.39943733333333337,3 shared tenders; 5.19x expected contextual co-occurrence
V0294,cooccurrence,0.5311666666666667,1.0,0.752,0.39943733333333337,3 shared tenders; 5.19x expected contextual co-occurrence
V0291,cooccurrence,0.531,1.0,0.69,0.36639,4 shared tenders; 5.19x expected contextual co-occurrence
V0336,cooccurrence,0.531,1.0,0.69,0.36639,4 shared tenders; 5.19x expected contextual co-occurrence
V0259,cooccurrence,0.5306666666666667,1.0,0.647,0.3433413333333334,5 shared tenders; 5.18x expected contextual co-occurrence
V0424,cooccurrence,0.5306666666666667,1.0,0.647,0.3433413333333334,5 shared tenders; 5.18x expected contextual co-occurrence
V0132,cooccurrence,0.5303333333333334,1.0,0.661,0.3505503333333334,4 shared tenders; 5.18x expected contextual co-occurrence
V0278,cooccurrence,0.5303333333333334,1.0,0.661,0.3505503333333334,4 shared tenders; 5.18x expected contextual co-occurrence
V0014,cooccurrence,0.5298333333333334,1.0,0.667,0.3533988333333334,5 shared tenders; 5.18x expected contextual co-occurrence
V0310,cooccurrence,0.5298333333333334,1.0,0.667,0.3533988333333334,5 shared tenders; 5.18x expected contextual co-occurrence
V0061,cooccurrence,0.5295,1.0,0.651,0.34470449999999997,6 shared tenders; 5.18x expected contextual co-occurrence
V0215,cooccurrence,0.5295,1.0,0.651,0.34470449999999997,6 shared tenders; 5.18x expected contextual co-occurrence
V0394,cooccurrence,0.5291666666666667,1.0,0.679,0.3593041666666667,5 shared tenders; 5.17x expected contextual co-occurrence
V0424,cooccurrence,0.5291666666666667,1.0,0.679,0.3593041666666667,5 shared tenders; 5.17x expected contextual co-occurrence
V0338,cooccurrence,0.5288333333333334,1.0,0.652,0.3447993333333334,3 shared tenders; 5.17x expected contextual co-occurrence
V0501,cooccurrence,0.5288333333333334,1.0,0.652,0.3447993333333334,3 shared tenders; 5.17x expected contextual co-occurrence
